REST API Latency Test (ms)
open order,close trade,get 10 quotes,get 50 quotes,get 100 quotes,get 10 trades,get 50 trades,get 100 trades,get 500 trades
263.0200386047363,67.08598136901855,32.8829288482666,67.85893440246582,151.89599990844727,29.54411506652832,71.45285606384277,70.84798812866211,113.18492889404297
79.04291152954102,72.86286354064941,65.75989723205566,72.40509986877441,103.46198081970215,66.28799438476562,62.994956970214844,62.69502639770508,81.75778388977051
54.270029067993164,63.04812431335449,66.46013259887695,59.56697463989258,108.03604125976562,80.17301559448242,67.8250789642334,67.8410530090332,83.98294448852539
70.51920890808105,64.2099380493164,67.20900535583496,67.31390953063965,108.12091827392578,86.54904365539551,66.64490699768066,64.84007835388184,91.82286262512207
62.513113021850586,69.69690322875977,65.28902053833008,71.69318199157715,103.85799407958984,33.23197364807129,68.82786750793457,71.11787796020508,82.7031135559082
67.5818920135498,93.4000015258789,74.70488548278809,64.49413299560547,99.52592849731445,85.32500267028809,66.77913665771484,63.2169246673584,85.28900146484375
65.73081016540527,35.856008529663086,60.098886489868164,63.204050064086914,112.52689361572266,48.35391044616699,64.31198120117188,68.38512420654297,91.92419052124023
67.52800941467285,75.0739574432373,66.47992134094238,70.38593292236328,95.35980224609375,68.14980506896973,73.09699058532715,64.9721622467041,86.59791946411133
69.39506530761719,66.63703918457031,66.2379264831543,63.19689750671387,95.67499160766602,64.85390663146973,61.47599220275879,68.16291809082031,81.69007301330566
66.82300567626953,59.08823013305664,77.24809646606445,70.73211669921875,96.25387191772461,67.53110885620117,70.78099250793457,64.60285186767578,84.27786827087402
65.39177894592285,68.33386421203613,56.26797676086426,64.84389305114746,95.5820083618164,65.81783294677734,60.57405471801758,68.21990013122559,83.92596244812012
62.581777572631836,64.85295295715332,68.21298599243164,63.36188316345215,95.75390815734863,71.45094871520996,70.42884826660156,67.13414192199707,83.73188972473145
70.91712951660156,67.52300262451172,66.29490852355957,69.92101669311523,95.85905075073242,71.75087928771973,65.8411979675293,65.81997871398926,84.05184745788574
62.92986869812012,74.94306564331055,64.73398208618164,63.25387954711914,95.66020965576172,57.599782943725586,63.89784812927246,65.86408615112305,80.84583282470703
68.00699234008789,85.29281616210938,86.21811866760254,66.04480743408203,95.69287300109863,66.79010391235352,70.91808319091797,66.925048828125,83.73403549194336
66.65802001953125,41.83602333068848,47.61505126953125,69.07892227172852,96.18902206420898,65.60111045837402,65.44804573059082,66.04790687561035,90.95597267150879
69.34905052185059,66.09106063842773,66.5130615234375,69.3960189819336,95.57604789733887,68.09091567993164,65.34600257873535,68.8319206237793,80.17802238464355
64.72206115722656,80.27505874633789,65.95706939697266,62.86311149597168,96.24195098876953,67.93093681335449,67.34085083007812,66.89095497131348,84.6090316772461
64.49699401855469,67.00301170349121,81.84218406677246,68.61591339111328,95.47209739685059,65.57607650756836,68.39513778686523,67.38781929016113,95.84188461303711
66.22195243835449,53.85899543762207,52.76298522949219,65.9949779510498,95.74604034423828,66.06388092041016,62.979936599731445,69.3960189819336,92.20314025878906
66.8480396270752,91.19415283203125,68.28093528747559,63.37404251098633,95.62993049621582,77.26502418518066,67.37399101257324,60.935020446777344,83.98103713989258
69.06294822692871,45.465946197509766,63.9188289642334,74.04208183288574,96.52185440063477,77.82411575317383,66.69282913208008,67.07000732421875,84.01107788085938
67.07882881164551,60.723066329956055,68.95112991333008,60.27984619140625,95.5359935760498,50.45604705810547,68.63212585449219,67.86584854125977,83.75906944274902
69.62299346923828,65.85288047790527,71.15912437438965,65.79995155334473,95.88098526000977,60.157060623168945,65.80591201782227,65.51313400268555,82.60297775268555
62.68191337585449,67.66009330749512,60.77909469604492,68.0849552154541,114.37416076660156,70.26886940002441,66.88594818115234,69.06795501708984,86.06696128845215
75.05607604980469,65.47999382019043,66.68686866760254,66.02692604064941,94.13409233093262,67.14987754821777,66.34116172790527,66.07699394226074,98.73414039611816
55.98187446594238,66.79010391235352,65.33384323120117,66.02191925048828,95.05701065063477,63.723087310791016,70.44696807861328,65.37389755249023,89.14589881896973
68.28784942626953,65.88482856750488,70.24288177490234,67.05307960510254,95.9019660949707,65.6580924987793,63.54713439941406,68.41588020324707,82.7789306640625
94.75994110107422,66.93100929260254,66.83611869812012,67.1989917755127,95.69478034973145,66.59984588623047,64.96119499206543,64.41903114318848,85.44015884399414
40.650129318237305,69.39101219177246,64.97693061828613,65.2010440826416,96.25792503356934,70.281982421875,68.69888305664062,67.34299659729004,83.9698314666748
74.3410587310791,64.56494331359863,64.15820121765137,71.8379020690918,95.58606147766113,107.50603675842285,65.9940242767334,69.44894790649414,87.85486221313477
55.27091026306152,67.48604774475098,68.11094284057617,62.44206428527832,95.72815895080566,40.16590118408203,64.59879875183105,63.55905532836914,83.98699760437012
70.92809677124023,65.8268928527832,65.04392623901367,67.69204139709473,95.72696685791016,55.1600456237793,66.53904914855957,69.35977935791016,316.2550926208496
63.279151916503906,69.75293159484863,67.04378128051758,69.31400299072266,96.14109992980957,66.77985191345215,74.84006881713867,67.33894348144531,83.88304710388184
66.26105308532715,65.6428337097168,67.58403778076172,66.56789779663086,95.68405151367188,69.53120231628418,60.16111373901367,70.72305679321289,86.69900894165039
66.27798080444336,66.52998924255371,68.83406639099121,61.20800971984863,95.58606147766113,68.13406944274902,67.19207763671875,67.53396987915039,89.8129940032959
68.54701042175293,65.07587432861328,69.40102577209473,68.19796562194824,96.32611274719238,68.19891929626465,65.57297706604004,62.22987174987793,103.8060188293457
80.42120933532715,68.20297241210938,60.83202362060547,70.18804550170898,96.04191780090332,68.87412071228027,74.04494285583496,64.25690650939941,92.14091300964355
49.11303520202637,65.74487686157227,72.84808158874512,64.88895416259766,95.67594528198242,58.70413780212402,60.9130859375,67.35396385192871,81.52508735656738
81.5129280090332,66.08891487121582,60.58692932128906,64.19110298156738,95.65186500549316,66.87211990356445,64.45097923278809,66.85900688171387,84.99622344970703
52.93703079223633,66.38312339782715,65.26589393615723,66.52593612670898,96.28987312316895,68.16697120666504,67.60478019714355,71.14815711975098,89.28894996643066
67.42095947265625,69.48518753051758,69.89407539367676,66.73002243041992,96.09794616699219,66.70594215393066,64.80097770690918,58.69293212890625,88.42301368713379
66.62607192993164,68.90296936035156,64.90087509155273,69.31900978088379,95.34716606140137,65.67716598510742,80.40785789489746,67.80004501342773,87.87202835083008
66.25604629516602,81.6800594329834,70.70302963256836,64.03684616088867,95.61395645141602,111.52386665344238,53.9400577545166,68.62497329711914,89.33210372924805
66.69902801513672,64.37206268310547,65.97399711608887,66.85400009155273,98.29187393188477,29.753923416137695,71.1069107055664,64.07594680786133,90.24810791015625
66.27392768859863,52.72793769836426,67.36111640930176,66.53189659118652,101.79495811462402,68.01581382751465,62.41297721862793,67.87490844726562,83.04309844970703
66.1160945892334,66.56193733215332,61.89298629760742,70.48797607421875,96.282958984375,66.17188453674316,69.11897659301758,66.23220443725586,82.6258659362793
69.05984878540039,65.78898429870605,73.79508018493652,61.944007873535156,95.58391571044922,69.2298412322998,63.66109848022461,65.97495079040527,85.0369930267334
66.5578842163086,68.42994689941406,60.549020767211914,68.72010231018066,95.58296203613281,62.92390823364258,67.31390953063965,66.58816337585449,84.7630500793457
64.15891647338867,64.93782997131348,65.6440258026123,67.27385520935059,96.00400924682617,66.86902046203613,68.71914863586426,67.66104698181152,88.4101390838623
